HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.no1.0,Answer.no2.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.other1.3,Answer.other2.3,Answer.otherText0,Answer.otherText1,Answer.otherText2,Answer.partial0.2,Answer.partial1.2,Answer.partial2.2,Answer.yes0.1,Answer.yes1.1,Answer.yes2.1,Approve,Reject
378G7J1SJL5E44AGIMWFPQ7UDLBWEW,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,374TNBHA8C3ADWTFWGE4TODAJRLYQD,A23BGNP50WTKI2,Approved,Thu Aug 27 09:13:41 PDT 2020,Thu Aug 27 09:28:54 PDT 2020,Thu Sep 03 09:28:54 PDT 2020,Fri Aug 28 10:18:41 PDT 2020,,,913,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/180.png,"This statistic shows the Share of adults in the ownership adults were using 2008 2019 . During the 2019 survey period , 73 % of respondents stated that they had adults accessed January 2018 , either via desktop or mobile internet connection .","This bar chart has 9 categories for the x axis representing Month, and a y axis representing Share of U.S. adults. The highest category is found at November 2016 where Share of U.S. adults is 78.0. The lowest category is found at January 2018 where Share of U.S. adults is 73.0.","This statistic shows the share of adults in the united who were ever using selected social networks . During the 2019 survey period , 69 percent of respondents stated that they had ever accessed facebook , either via desktop or mobile internet connection .","The statistic shows the penetration rate of desktop and laptop computers among adults in the United States between 2008 and 2019 . As of February 2019 , 74 percent of Americans owned a desktop or laptop computer .",Desktop/laptop ownership among U.S. adults 2008 to 2019,all is correct,correct,all is correct,all is correct,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,all is correct,all is correct,,FALSE,FALSE,,TRUE,TRUE,,,
378G7J1SJL5E44AGIMWFPQ7UDLBWEW,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,3WZ36BJEV4ORS4SW3SUFQIQWIP0TB5,A1WD0DK58AKBVE,Approved,Thu Aug 27 09:06:50 PDT 2020,Thu Aug 27 10:00:44 PDT 2020,Thu Sep 03 10:00:44 PDT 2020,Fri Aug 28 10:18:41 PDT 2020,,,3234,100% (8/8),100% (8/8),100% (8/8),https://chart2text.s3.amazonaws.com/180.png,"This statistic shows the Share of adults in the ownership adults were using 2008 2019 . During the 2019 survey period , 73 % of respondents stated that they had adults accessed January 2018 , either via desktop or mobile internet connection .","This bar chart has 9 categories for the x axis representing Month, and a y axis representing Share of U.S. adults. The highest category is found at November 2016 where Share of U.S. adults is 78.0. The lowest category is found at January 2018 where Share of U.S. adults is 73.0.","This statistic shows the share of adults in the united who were ever using selected social networks . During the 2019 survey period , 69 percent of respondents stated that they had ever accessed facebook , either via desktop or mobile internet connection .","The statistic shows the penetration rate of desktop and laptop computers among adults in the United States between 2008 and 2019 . As of February 2019 , 74 percent of Americans owned a desktop or laptop computer .",Desktop/laptop ownership among U.S. adults 2008 to 2019,summary and chart values is coherent,summary and chart values is very fluent,summary and chart values is very concise,summary and chart values is  very informative,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,chart value shows the same data as stated above.,summary and chart values described the same .,,FALSE,FALSE,,TRUE,TRUE,,,
3CRWSLD91KB4BJTR8YTOL4ZHJJ9OM3,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Tue Aug 25 13:36:38 PDT 2020,1,BatchId:4163717;OriginalHitTemplateId:928390912;,3600,604800,Tue Sep 01 13:36:38 PDT 2020,,,3I33IC7ZWGASPVTREZANUKX009R2AA,A2E7K2Z8VZR7B8,Approved,Tue Aug 25 13:53:46 PDT 2020,Tue Aug 25 13:57:05 PDT 2020,Tue Sep 01 13:57:05 PDT 2020,Wed Aug 26 09:09:07 PDT 2020,,,199,100% (3/3),100% (3/3),100% (3/3),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,Easy to understand,Common words and without any typos and such.,Brief and explains without going into much detail,"Could be better if followed a linear and more accepted orientation, with ascending order",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,it shows in a regressive scale of time from the projection of 2024 until the 1984 results,"The description is the same as the question, so yes.",Also explained in the second sentence,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3UDTAB6HH6641IIEH4N8QHXFLJH90Y,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3483FV8BEFRR2THOOMTBEFVE4BG629,A13F3KCFKH3IQA,Approved,Thu Aug 27 09:16:14 PDT 2020,Thu Aug 27 09:18:35 PDT 2020,Thu Sep 03 09:18:35 PDT 2020,Fri Aug 28 10:18:45 PDT 2020,,,141,100% (35/35),100% (35/35),100% (35/35),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,IT IS COHERENT,TO READ AND UNDERSTAND WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORRECT,CORRECT,CORRECT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3UDTAB6HH6641IIEH4N8QHXFLJH90Y,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3JBT3HLQF9APIA25SP1Y7QW2KOWZP5,A23BGNP50WTKI2,Approved,Thu Aug 27 08:59:48 PDT 2020,Thu Aug 27 09:01:32 PDT 2020,Thu Sep 03 09:01:32 PDT 2020,Fri Aug 28 10:18:45 PDT 2020,,,104,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,all is correct,all is correct,all is correct,all is correct,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,all is correct,all is correct,all is correct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
31ANT7FQN89WBVMYCMHCKTRUL8P5H2,3S2GEPESO9JAZUJZQ5IUMY43IRJUQG,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.15 ,Fri Aug 28 13:30:16 PDT 2020,1,BatchId:4167465;OriginalHitTemplateId:928390912;,3600,604800,Fri Sep 04 13:30:16 PDT 2020,,,3PB5A5BD0WE0LN306BJSMXPBAK1G7S,A16DP8NVTHFSJ9,Submitted,Fri Aug 28 16:23:37 PDT 2020,Fri Aug 28 16:27:34 PDT 2020,Fri Sep 04 16:27:34 PDT 2020,,,,237,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/230.png,"The Sears stores of Full-line stores on the road in the European Union was 547 years . Between 2011 and 2017 , the stores of the continent 's fleet steadily progressed , with the oldest motor United being Specialty stores units . As of 2017 , the European Union housed 264.2 million registered Full-line stores .",This line chart has 2 lines. The line representing Full-line stores had the highest values across Year with a mean value of 724.9. This peaked at 2011 with a value of 867.0.  The line with the second highest values was Specialty stores with a mean value of 220.7. This line peaked at 2011 with a value of 1338.0,"This statistic shows the number of smartphone users in the united from 2009 to 2017 , by type . In 2017 , the coal-mining factory had approximately 25 million people in the united .","Sears Domestic operated about 547 full-line stores throughout the Unites States in 2017 . Sears Holdings is an American retailer , which operates through two well-known retail brands , Kmart and Sears . Sears Holdings has a significant number of Kmart and Sears Domestic stores in operation around the world .","Number of Sears stores in the United States 2011 - 2017 , by type",good,yes,yes,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,547 years,good,good,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
3VJ4PFXFJ3EYMN4Z7HFSBJW67Q3AUH,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:38 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:38 PDT 2020,,,33L7PJKHCH68Q6UP0GA5ZG0VAJA8TG,A3NU55LB2GS0C5,Approved,Thu Aug 27 10:26:44 PDT 2020,Thu Aug 27 10:30:37 PDT 2020,Thu Sep 03 10:30:37 PDT 2020,Fri Aug 28 10:18:50 PDT 2020,,,233,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/230.png,"The Sears stores of Full-line stores on the road in the European Union was 547 years . Between 2011 and 2017 , the stores of the continent 's fleet steadily progressed , with the oldest motor United being Specialty stores units . As of 2017 , the European Union housed 264.2 million registered Full-line stores .",This line chart has 2 lines. The line representing Full-line stores had the highest values across Year with a mean value of 724.9. This peaked at 2011 with a value of 867.0.  The line with the second highest values was Specialty stores with a mean value of 220.7. This line peaked at 2011 with a value of 1338.0,"This statistic shows the number of smartphone users in the united from 2009 to 2017 , by type . In 2017 , the coal-mining factory had approximately 25 million people in the united .","Sears Domestic operated about 547 full-line stores throughout the Unites States in 2017 . Sears Holdings is an American retailer , which operates through two well-known retail brands , Kmart and Sears . Sears Holdings has a significant number of Kmart and Sears Domestic stores in operation around the world .","Number of Sears stores in the United States 2011 - 2017 , by type",slightly incoherent,yes,concise,yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,participate,participate,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,
3VJ4PFXFJ3EYMN4Z7HFSBJW67Q3AUH,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:38 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:38 PDT 2020,,,34Z02EIMITLQ8HPM5CXQ61UDRKW0TH,A23BGNP50WTKI2,Approved,Thu Aug 27 08:52:50 PDT 2020,Thu Aug 27 08:53:52 PDT 2020,Thu Sep 03 08:53:52 PDT 2020,Fri Aug 28 10:18:50 PDT 2020,,,62,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/230.png,"The Sears stores of Full-line stores on the road in the European Union was 547 years . Between 2011 and 2017 , the stores of the continent 's fleet steadily progressed , with the oldest motor United being Specialty stores units . As of 2017 , the European Union housed 264.2 million registered Full-line stores .",This line chart has 2 lines. The line representing Full-line stores had the highest values across Year with a mean value of 724.9. This peaked at 2011 with a value of 867.0.  The line with the second highest values was Specialty stores with a mean value of 220.7. This line peaked at 2011 with a value of 1338.0,"This statistic shows the number of smartphone users in the united from 2009 to 2017 , by type . In 2017 , the coal-mining factory had approximately 25 million people in the united .","Sears Domestic operated about 547 full-line stores throughout the Unites States in 2017 . Sears Holdings is an American retailer , which operates through two well-known retail brands , Kmart and Sears . Sears Holdings has a significant number of Kmart and Sears Domestic stores in operation around the world .","Number of Sears stores in the United States 2011 - 2017 , by type",incorrect summary,correct,incorrect summary,incorrect summary,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect summary,incorrect summary,incorrect summary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3FW4EL5A3LV0X80TBIC7ZIIGCBR22J,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,3,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,32M8BPYGAUUXA7KWP2NPDMFKNKUGI8,ACWX3T3UDGXH,Approved,Thu Aug 27 08:22:19 PDT 2020,Thu Aug 27 08:25:28 PDT 2020,Thu Sep 03 08:25:28 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,189,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/247.png,"This statistic gives information on the internet penetration rate in Argentina from 2017 to 2023 . In 2017 , 77 % of the Singaporean population were using the internet . In 2023 , this figure is projected to grow 94 % .",This line chart has an x axis representing Year and a y axis representing Share of population with a total of 7 data points. The chart has one significant trend. This trend is positive which exists from 2023 to 2017.,"This statistic gives information on the internet penetration rate in singapore from 2017 to 2023 . In 2017 , 53 percent of the Singaporean population were using the internet . In 2023 , this figure is projected to grow to 82 percent .","This statistic provides information on internet user penetration in Argentina from 2017 to 2023 . In 2017 , 77 percent of the population in Argentina were accessing the internet . This figure is projected to grow to 94 percent by 2023 .",Argentina : internet user penetration 2017 to 2023,Neutral,Neutral,Not bad,It shows the stats,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes because it shows evidence,Yes you can see on the chart,yes you can see on the chart,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3FW4EL5A3LV0X80TBIC7ZIIGCBR22J,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,3,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3BXQMRHWK062B8BIUMAY9UNSD1ZUM8,A23BGNP50WTKI2,Approved,Thu Aug 27 08:44:08 PDT 2020,Thu Aug 27 08:45:39 PDT 2020,Thu Sep 03 08:45:39 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,91,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/247.png,"This statistic gives information on the internet penetration rate in Argentina from 2017 to 2023 . In 2017 , 77 % of the Singaporean population were using the internet . In 2023 , this figure is projected to grow 94 % .",This line chart has an x axis representing Year and a y axis representing Share of population with a total of 7 data points. The chart has one significant trend. This trend is positive which exists from 2023 to 2017.,"This statistic gives information on the internet penetration rate in singapore from 2017 to 2023 . In 2017 , 53 percent of the Singaporean population were using the internet . In 2023 , this figure is projected to grow to 82 percent .","This statistic provides information on internet user penetration in Argentina from 2017 to 2023 . In 2017 , 77 percent of the population in Argentina were accessing the internet . This figure is projected to grow to 94 percent by 2023 .",Argentina : internet user penetration 2017 to 2023,IT IS COHERENT,TO READ AND UNDERSTAND WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORRECT,CORRECT,CORRECT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3FW4EL5A3LV0X80TBIC7ZIIGCBR22J,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,1,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3BDTZAI2WYO6YLVMKU0ICY1VGDG14K,A23BGNP50WTKI2,Approved,Thu Aug 27 08:44:08 PDT 2020,Thu Aug 27 08:45:39 PDT 2020,Thu Sep 03 08:45:39 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,91,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/247.png,"This statistic gives information on the internet penetration rate in Argentina from 2017 to 2023 . In 2017 , 77 % of the Singaporean population were using the internet . In 2023 , this figure is projected to grow 94 % .",This line chart has an x axis representing Year and a y axis representing Share of population with a total of 7 data points. The chart has one significant trend. This trend is positive which exists from 2023 to 2017.,"This statistic gives information on the internet penetration rate in singapore from 2017 to 2023 . In 2017 , 53 percent of the Singaporean population were using the internet . In 2023 , this figure is projected to grow to 82 percent .","This statistic provides information on internet user penetration in Argentina from 2017 to 2023 . In 2017 , 77 percent of the population in Argentina were accessing the internet . This figure is projected to grow to 94 percent by 2023 .",Argentina : internet user penetration 2017 to 2023,without one mistake in country,correct,without one mistake in country,without one mistake in country,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,summary match to chart,summary doesn't match to chart,summary  match to chart,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,
