HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.otherText0,Answer.partial0.2,Answer.yes0.1,Approve,Reject
3WPCIUYH1AFHKHSMRMGKWOIA9EWTDC,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:56 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:56 PDT 2020,3B2X28YI3XNLQ6HK7FMMF8YIY9RB6Y,A23BGNP50WTKI2,Submitted,Wed Aug 26 11:31:11 PDT 2020,Wed Aug 26 11:42:34 PDT 2020,Wed Sep 02 11:42:34 PDT 2020,,,,683,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",all is correct,all is correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,all is correct,false,true,,
3H781YYV6TPMCN6MNHR4260V9QXTE5,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:56 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:56 PDT 2020,3ZR9AIQJUCH6RWAWQBWIYTILBFU40S,A23BGNP50WTKI2,Submitted,Wed Aug 26 13:37:30 PDT 2020,Wed Aug 26 13:38:31 PDT 2020,Wed Sep 02 13:38:31 PDT 2020,,,,61,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/1198.png,This graph depicts the annual National Hockey League Revenue of the Edmonton Oilers from the 2005/06 season to the 2018/19 season . The Revenue of the Edmonton Oilers amounted to 154 million U.S. dollars in the 2018/19 season .,"This line chart has an x axis representing Year and a y axis representing Revenue in million U.S. dollars, with a total of 14 data points. The chart has 5 significant trends. The longest trend is slightly positive which exists from 2012/13 to 2008/09. Additionally, the next significant trend is slightly positive which exists from 2008/09 to 2005/06. Additionally, the next significant trend is slightly negative which exists from 2018/19 to 2016/17. Contrarily, the next significant trend is extremely negative which exists from 2016/17 to 2014/15. On the contrary, the next significant trend is extremely positive which exists from 2014/15 to 2012/13.",The statistic shows the revenue of the montreal canadiens from the 2005/06 season to the 2018/19 season . The revenue of the montreal canadiens amounted to 243 million u.s. dollars in the 2018/19 season .,This graph depicts the annual National Hockey League revenue of the Edmonton Oilers from the 2005/06 season to the 2018/19 season . The revenue of the Edmonton Oilers amounted to 154 million U.S. dollars in the 2018/19 season .,Edmonton Oilers ' revenue 2005 to 2019,all is correct,all is correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,all is correct,false,true,,
3J9L0X0VDFTX98JZABGTXC6JMNZW9O,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:56 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:56 PDT 2020,3CFJTT4SXUYEHE9VWZJV792ROB17IA,A23BGNP50WTKI2,Submitted,Wed Aug 26 13:38:31 PDT 2020,Wed Aug 26 13:39:22 PDT 2020,Wed Sep 02 13:39:22 PDT 2020,,,,51,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/43.png,"This statistic displays the Unemployment rate in New York Unemployment from 1992 to 2018 . In 2018 , Unemployment in New York Unemployment was 4.1 % .","This line chart has an x axis representing Year and a y axis representing Unemployment rate, with a total of 27 data points. The chart has 6 significant trends. The longest trend is slightly negative which exists from '18 to '12. But, the next significant trend is extremely positive which exists from '12 to '06. Also, the next significant trend is slightly negative which exists from '97 to '92. Differently, the next significant trend is slightly negative which exists from '06 to '03. Differently, the next significant trend is extremely positive which exists from '03 to '00. Similarly, the next significant trend is moderately negative which exists from '00 to '97.","This statistic displays the unemployment rate in michigan from 1992 to 2018 . In 2018 , unemployment in michigan was 4.1 percent .","This statistic displays the unemployment rate in the state of New York from 1992 to 2018 . In 2018 , unemployment in New York was 4.1 percent .",New York - Unemployment rate 1992 to 2018,all is correct,all is correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,all is correct,false,true,,
3THR0FZ95P0K51B68MS9LRKSJFHOL1,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:56 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:56 PDT 2020,3U0SRXB7CEDGDY412TUTHYP8BMQNR6,A23BGNP50WTKI2,Submitted,Wed Aug 26 13:43:20 PDT 2020,Wed Aug 26 13:44:09 PDT 2020,Wed Sep 02 13:44:09 PDT 2020,,,,49,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/556.png,"This statistic shows the average Inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average Inflation rate in Malawi amounted to about 9.22 % compared to the previous Year .","This line chart has an x axis representing Year and a y axis representing Inflation rate compared to previous year, with a total of 41 data points. The chart has 5 significant trends. The longest trend is moderately negative which exists from 2024 to 2013. Conversely, the next significant trend is moderately positive which exists from 2008 to 2001. Likewise, the next significant trend is extremely negative which exists from 1995 to 1988. Contrarily, the next significant trend is slightly negative which exists from 2001 to 1995. Differently, the next significant trend is extremely negative which exists from 2013 to 2008.","This statistic shows the average inflation rate in trinidad and tobago from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in trinidad and tobago amounted to about 1.02 percent compared to the previous year .","This statistic shows the average inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in Malawi amounted to about 9.22 percent compared to the previous year .",Inflation rate in Malawi 2024,all is correct,all is correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,all is correct,false,true,,
3CRWSLD91KB4BJTR8YTOL4ZHJK7OM3,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,3NPI0JQDAPDTWYT6MXCGL2VLZLLPTC,A23BGNP50WTKI2,Submitted,Wed Aug 26 11:42:35 PDT 2020,Wed Aug 26 11:43:39 PDT 2020,Wed Sep 02 11:43:39 PDT 2020,,,,64,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/891.png,"This graph depicts the Average ticket price for Tampa Bay Buccaneers games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 82.59 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 4 significant trends. The longest trend is slightly negative which exists from 2013 to 2008. On the contrary, the next significant trend is moderately positive which exists from 2019 to 2015. In a similar manner, the next significant trend is moderately neutral which exists from 2015 to 2013. In a similar manner, the next significant trend is extremely positive which exists from 2008 to 2006.","This graph depicts the average ticket price for los angeles ( St. Louis ) rams games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 118.09 u.s. dollars .","This graph depicts the average ticket price for Tampa Bay Buccaneers games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 82.59 U.S. dollars .",Average ticket price of the Tampa Bay Buccaneers 2006 to 2019,all is correct,all is correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,all is correct,false,true,,
3Q9SPIIRWJTBERT42HUTT7H3S5HWA3,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,3WRFBPLXRBWOUWJZR3TXZ0MS56PN3D,A23BGNP50WTKI2,Submitted,Wed Aug 26 10:54:46 PDT 2020,Wed Aug 26 10:55:46 PDT 2020,Wed Sep 02 10:55:46 PDT 2020,,,,60,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/247.png,"This statistic gives information on the internet penetration rate in Argentina from 2017 to 2023 . In 2017 , 77 % of the Singaporean population were using the internet . In 2023 , this figure is projected to grow 94 % .",This line chart has an x axis representing Year and a y axis representing Share of population with a total of 7 data points. The chart has one significant trend. This trend is positive which exists from 2023 to 2017.,"This statistic gives information on the internet penetration rate in singapore from 2017 to 2023 . In 2017 , 53 percent of the Singaporean population were using the internet . In 2023 , this figure is projected to grow to 82 percent .","This statistic provides information on internet user penetration in Argentina from 2017 to 2023 . In 2017 , 77 percent of the population in Argentina were accessing the internet . This figure is projected to grow to 94 percent by 2023 .",Argentina : internet user penetration 2017 to 2023,all is correct,all is correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,all is correct,false,true,,
3MWOYZD5WVVAT1ERKZ8OYJOHOAHON3,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,33UKMF931ASROQMD3EL0QCWIONITTV,A23BGNP50WTKI2,Submitted,Wed Aug 26 10:40:06 PDT 2020,Wed Aug 26 10:42:35 PDT 2020,Wed Sep 02 10:42:35 PDT 2020,,,,149,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/461.png,"This graph depicts the Average ticket price for Kansas City Royals games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 32.84 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2016 to 2013. Additionally, the next significant trend is extremely positive which exists from 2009 to 2006. Also, the next significant trend is extremely positive which exists from 2019 to 2016. Also, the next significant trend is slightly positive which exists from 2013 to 2011. Also, the next significant trend is slightly neutral which exists from 2011 to 2009.","This graph depicts the average ticket price for washington nationals games in Major League Baseball from 2006 to 2019 . In 2019 , the average ticket price was at 44.12 u.s. dollars .","This graph depicts the average ticket price for Kansas City Royals games in Major League Baseball from 2006 to 2019 . In 2019 , the average ticket price was at 32.84 U.S. dollars .",Kansas City Royals average ticket price 2006 to 2019,some incorrect explanation,almost all is correct,some incorrect explanation,some incorrect explanation,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,some incorrect explanation,true,false,,
3BA7SXOG1JXSN7J36P09AH3RA22R8R,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,3QY7M81QH8U5N9ZJW247KPH4GEE7K7,A23BGNP50WTKI2,Submitted,Wed Aug 26 12:58:13 PDT 2020,Wed Aug 26 12:59:59 PDT 2020,Wed Sep 02 12:59:59 PDT 2020,,,,106,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/1088.png,"The statistic shows the Number Carnival of Corporation & on a free-on board ( FOB ) plant basis in the plc between 2007 and 2019 . In 2019 , the Number FOB plant Carnival for this construction material was around 12.9 US passengers millions .",This line chart has an x axis representing Year and a y axis representing Number of passengers in millions with a total of 13 data points. The chart has one significant trend. This trend is positive which exists from 2019 to 2007.,"The statistic shows the net income of Swiss-based pharmaceutical company roche from 2007 to 2019 . roche is one of the largest global pharmaceutical companies . In 2019 , roche reported approximately 14.1 billion swiss francs of net income .","This statistic shows the number of Carnival Corporation & plc passengers worldwide from 2007 to 2019 . In 2019 , the cruise company Carnival Corporation carried approximately 12.9 million passengers on its ships ..",Number of Carnival Corporation & plc passengers worldwide 2007 to 2019,all is correct,correct,all is correct,all is correct,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,all is correct,false,true,,
3Z3R5YC0P3UEI16IISBAKOLVLRCTFN,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,3QRYMNZ7FZPTTDHT6IZOHDQQZ6UTNU,A23BGNP50WTKI2,Submitted,Wed Aug 26 12:11:11 PDT 2020,Wed Aug 26 12:12:03 PDT 2020,Wed Sep 02 12:12:03 PDT 2020,,,,52,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,incorrect names and figures,correct,incorrect names and figures,incorrect names and figures,true,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,incorrect names and figures,false,false,,
335HHSX8CDCRF81RRSZVI5FMYK1HDQ,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,3E4GGUZ1T9ZY182DQQNCOY0W5XC2K4,A23BGNP50WTKI2,Submitted,Wed Aug 26 10:34:03 PDT 2020,Wed Aug 26 10:35:59 PDT 2020,Wed Sep 02 10:35:59 PDT 2020,,,,116,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/666.png,"The statistic shows Gross domestic product ( GDP ) in Puerto Rico from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 3 significant trends. The longest trend is extremely positive which exists from 2014 to 1984. In a similar manner, the next significant trend is slightly positive which exists from 2024 to 2019. Correspondingly, the next significant trend is slightly positive which exists from 2019 to 2014.","The statistic shows gross domestic product ( gdp ) in norway from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .","The statistic shows gross domestic product ( GDP ) in current U.S. dollars in Puerto Rico from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .",Gross domestic product ( GDP ) in current U.S. dollars in Puerto Rico 2024,with mistakes,with mistakes,with mistakes,with mistakes,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,non correct meaning,true,false,,
3W1K7D6QSBOKRW31JIEWNMVRRP6BZ3,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Wed Aug 26 09:33:57 PDT 2020,1,BatchId:4164691,OriginalHitTemplateId:928390912,,3600,604800,Wed Sep 02 09:33:57 PDT 2020,3T3IWE1XG7VEWAULMAR5L7LV4GDQT8,A23BGNP50WTKI2,Submitted,Wed Aug 26 10:25:45 PDT 2020,Wed Aug 26 10:29:07 PDT 2020,Wed Sep 02 10:29:07 PDT 2020,,,,202,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/667.png,"This statistic shows the number of victims the Brazil Henrique_Meirelles_(MDB) Vera_Lúcia_(PSTU) in the Cabo_Daciolo_(PATRI) between 1982 and Brazil 0 , 2018 . Shown are the 25 Henrique_Meirelles_(MDB) Vera_Lúcia_(PSTU) with the highest number of Situation . The number of Situation people in these Vera_Lúcia_(PSTU) is also provided .","This grouped bar chart has 30 categories for the x axis of Month representing Situation A, and Situation B. The highest category is found at Luiz Inácio Lula da Silva (PT) with a mean value of 19.5. The second highest category is found at Blank or voided ballots/No vote with a mean value of 11.0. This represents a difference of 55.7%.","essential sold have a voluminous import market in europe . In 2017 , a total of 87,000 tonnes of essential oils were imported by European countries . On an individual level , countries within europe had varying degrees of interest and import trade in different types of essential oils .","The statistic shows the results of a survey carried out in August 2018 to measure the voting intention for the leading candidates to the first round of presidential elections in Brazil . Respondents were presented with two sets of candidates reflecting different potential election situations . As of August 2018 , the voting intention for presidential candidate Marina Silva amounted to 8 percent in the situation A and 16 percent in the situation B .","Brazil : voting intention for 2018 presidential elections , by candidate",ok,moderate level,Only by meaning,But incorrect figures,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,Incorrect figures of Luiz Inácio Lula da Silva,true,false,,
