HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.no1.0,Answer.no2.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.other1.3,Answer.other2.3,Answer.otherText0,Answer.otherText1,Answer.otherText2,Answer.partial0.2,Answer.partial1.2,Answer.partial2.2,Answer.yes0.1,Answer.yes1.1,Answer.yes2.1,Approve,Reject
3ZQA3IO31BY7FU72FCAQ1CBELA91O7,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:09 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:09 PDT 2020,,,3MH9DQ757XK2JYFWJJC3WP3VHEYUG9,A2672H2AEP6VZU,Submitted,Thu Aug 27 07:11:20 PDT 2020,Thu Aug 27 07:15:52 PDT 2020,Thu Sep 03 07:15:52 PDT 2020,,,,272,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/180.png,"This statistic shows the Share of adults in the ownership adults were using 2008 2019 . During the 2019 survey period , 73 % of respondents stated that they had adults accessed January 2018 , either via desktop or mobile internet connection .","This bar chart has 9 categories for the x axis representing Month, and a y axis representing Share of U.S. adults. The highest category is found at November 2016 where Share of U.S. adults is 78.0. The lowest category is found at January 2018 where Share of U.S. adults is 73.0.","This statistic shows the share of adults in the united who were ever using selected social networks . During the 2019 survey period , 69 percent of respondents stated that they had ever accessed facebook , either via desktop or mobile internet connection .","The statistic shows the penetration rate of desktop and laptop computers among adults in the United States between 2008 and 2019 . As of February 2019 , 74 percent of Americans owned a desktop or laptop computer .",Desktop/laptop ownership among U.S. adults 2008 to 2019,sentence is slight vary,sentence is easy and fluent,sentence is concise and easy,very informative of the chart summary,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,it is factable,it is about 80 percent,,FALSE,FALSE,,TRUE,FALSE,,,
3ZQA3IO31BY7FU72FCAQ1CBELA91O7,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:09 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:09 PDT 2020,,,3VW04L3ZLUE5MO4HDYNU4I2UENDXX0,AHU9OLV0YKIIW,Submitted,Thu Aug 27 07:16:23 PDT 2020,Thu Aug 27 07:22:32 PDT 2020,Thu Sep 03 07:22:32 PDT 2020,,,,369,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/180.png,"This statistic shows the Share of adults in the ownership adults were using 2008 2019 . During the 2019 survey period , 73 % of respondents stated that they had adults accessed January 2018 , either via desktop or mobile internet connection .","This bar chart has 9 categories for the x axis representing Month, and a y axis representing Share of U.S. adults. The highest category is found at November 2016 where Share of U.S. adults is 78.0. The lowest category is found at January 2018 where Share of U.S. adults is 73.0.","This statistic shows the share of adults in the united who were ever using selected social networks . During the 2019 survey period , 69 percent of respondents stated that they had ever accessed facebook , either via desktop or mobile internet connection .","The statistic shows the penetration rate of desktop and laptop computers among adults in the United States between 2008 and 2019 . As of February 2019 , 74 percent of Americans owned a desktop or laptop computer .",Desktop/laptop ownership among U.S. adults 2008 to 2019,It is not giving what it states,The grammer is readable,Not concise,Doesnt reflect the data stated.,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"In 2019 ,the chart shows approx 75% but not 69% as stated above.",According to the chart its 75% in  but not 60% as stated,,FALSE,FALSE,,FALSE,FALSE,,,
3DFYDSXB2W79NG731NS54IZPXC0JU7,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:25 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:25 PDT 2020,,,3U5NZHP4LSA3RP2BM3VR7JSXORHHPL,A23BGNP50WTKI2,Submitted,Wed Aug 26 13:01:29 PDT 2020,Wed Aug 26 13:21:26 PDT 2020,Wed Sep 02 13:21:26 PDT 2020,,,,1197,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,incorrect explanation,correct,incorrect explanation,incorrect explanation,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect explanation,incorrect explanation,incorrect explanation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3X4Q1O9UBHTLQGM44SRZ2M2ROW8O7Q,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,33FOTY3KENT9TP8TF960VWDJ8R8C1L,A13F3KCFKH3IQA,Submitted,Thu Aug 27 10:36:42 PDT 2020,Thu Aug 27 10:38:34 PDT 2020,Thu Sep 03 10:38:34 PDT 2020,,,,112,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,IT IS COHERENT,TO READ WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORRECT,CORRECT,CORRECT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3X4Q1O9UBHTLQGM44SRZ2M2ROW8O7Q,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,3MMN5BL1W0CICEYZF2EXMLXS0OSM35,A2672H2AEP6VZU,Submitted,Thu Aug 27 07:16:42 PDT 2020,Thu Aug 27 07:21:37 PDT 2020,Thu Sep 03 07:21:37 PDT 2020,,,,295,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/226.png,"The statistic shows Gross domestic product ( GDP ) in Sudan from 1984 to 2018 , with projections up until 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given Year . GDP is an important indicator of a country 's economic power .","This line chart has an x axis representing Year and a y axis representing Gross domestic product in billion U.S. dollars, with a total of 41 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2012 to 1999. Also, the next significant trend is moderately positive which exists from 1999 to 1990. Also, the next significant trend is slightly positive which exists from 2019 to 2012. Likewise, the next significant trend is moderately positive which exists from 1990 to 1984. Similarly, the next significant trend is moderately positive which exists from 2024 to 2019.","The statistic shows gross domestic product ( gdp ) in uganda from 1984 to 2018 , with projections up until 2024 . gross domestic product ( gdp ) denotes the aggregate value of all services and goods produced within a country in any given year . gdp is an important indicator of a country 's economic power .",The statistic shows gross domestic product ( GDP ) in Sudan from 1984 to 2024 . Gross domestic product ( GDP ) denotes the aggregate value of all services and goods produced within a country in any given year . GDP is an important indicator of a country 's economic power .,Gross domestic product ( GDP ) in Sudan 2024,connection between the chart and summary is good,fluent and easy to ready,very concise of the chart summary,very informative because able to know the economic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,the given data of gdp in uganda is yes,sentence and graph is justified,yes the gdp in important for country economic,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3QGHA0EA0J7GX1YW8VUPOI19AN2BWD,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:26 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:26 PDT 2020,,,3Z3ZLGNNSJ29XTWR7VLE3UHXAI4Q3X,A23BGNP50WTKI2,Submitted,Wed Aug 26 12:12:03 PDT 2020,Wed Aug 26 12:12:43 PDT 2020,Wed Sep 02 12:12:43 PDT 2020,,,,40,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/230.png,"The Sears stores of Full-line stores on the road in the European Union was 547 years . Between 2011 and 2017 , the stores of the continent 's fleet steadily progressed , with the oldest motor United being Specialty stores units . As of 2017 , the European Union housed 264.2 million registered Full-line stores .",This line chart has 2 lines. The line representing Full-line stores had the highest values across Year with a mean value of 724.9. This peaked at 2011 with a value of 867.0.  The line with the second highest values was Specialty stores with a mean value of 220.7. This line peaked at 2011 with a value of 1338.0,"This statistic shows the number of smartphone users in the united from 2009 to 2017 , by type . In 2017 , the coal-mining factory had approximately 25 million people in the united .","Sears Domestic operated about 547 full-line stores throughout the Unites States in 2017 . Sears Holdings is an American retailer , which operates through two well-known retail brands , Kmart and Sears . Sears Holdings has a significant number of Kmart and Sears Domestic stores in operation around the world .","Number of Sears stores in the United States 2011 - 2017 , by type",incorrect names and figures,correct,incorrect names and figures,incorrect names and figures,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,incorrect names and figures,incorrect names and figures,,FALSE,FALSE,,FALSE,FALSE,,,
32CXT5U14GAK3ZBKAJVEFSQBH238UB,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:12 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:12 PDT 2020,,,33FBRBDW6P7R4PSEEUFFA60RMVE8CX,A3UJTWDWN4TPYP,Submitted,Thu Aug 27 07:08:47 PDT 2020,Thu Aug 27 07:14:18 PDT 2020,Thu Sep 03 07:14:18 PDT 2020,,,,331,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/230.png,"The Sears stores of Full-line stores on the road in the European Union was 547 years . Between 2011 and 2017 , the stores of the continent 's fleet steadily progressed , with the oldest motor United being Specialty stores units . As of 2017 , the European Union housed 264.2 million registered Full-line stores .",This line chart has 2 lines. The line representing Full-line stores had the highest values across Year with a mean value of 724.9. This peaked at 2011 with a value of 867.0.  The line with the second highest values was Specialty stores with a mean value of 220.7. This line peaked at 2011 with a value of 1338.0,"This statistic shows the number of smartphone users in the united from 2009 to 2017 , by type . In 2017 , the coal-mining factory had approximately 25 million people in the united .","Sears Domestic operated about 547 full-line stores throughout the Unites States in 2017 . Sears Holdings is an American retailer , which operates through two well-known retail brands , Kmart and Sears . Sears Holdings has a significant number of Kmart and Sears Domestic stores in operation around the world .","Number of Sears stores in the United States 2011 - 2017 , by type",it is also about stores,i havent see mistakes,should explain more,the summaru is no specify,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,this chart is about Number of Sears stores in the United States 2011 - 2017,this chart is about stores,,FALSE,FALSE,,FALSE,FALSE,,,
32CXT5U14GAK3ZBKAJVEFSQBH238UB,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:12 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:12 PDT 2020,,,3VHHR074H4PG7FH1H2G8ZPUJ5LRL7A,A2DHDSYNFZZVUK,Submitted,Thu Aug 27 07:25:30 PDT 2020,Thu Aug 27 07:50:51 PDT 2020,Thu Sep 03 07:50:51 PDT 2020,,,,1521,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/230.png,"The Sears stores of Full-line stores on the road in the European Union was 547 years . Between 2011 and 2017 , the stores of the continent 's fleet steadily progressed , with the oldest motor United being Specialty stores units . As of 2017 , the European Union housed 264.2 million registered Full-line stores .",This line chart has 2 lines. The line representing Full-line stores had the highest values across Year with a mean value of 724.9. This peaked at 2011 with a value of 867.0.  The line with the second highest values was Specialty stores with a mean value of 220.7. This line peaked at 2011 with a value of 1338.0,"This statistic shows the number of smartphone users in the united from 2009 to 2017 , by type . In 2017 , the coal-mining factory had approximately 25 million people in the united .","Sears Domestic operated about 547 full-line stores throughout the Unites States in 2017 . Sears Holdings is an American retailer , which operates through two well-known retail brands , Kmart and Sears . Sears Holdings has a significant number of Kmart and Sears Domestic stores in operation around the world .","Number of Sears stores in the United States 2011 - 2017 , by type","It's very coherent, because the  summary and the graphic is very well presented.",This sentence it's graphically correct.,"It's too verbose, because the figures for the years are not in ascending order.","It's very informative, because the summary of the chart explain clearly mentioned of chart about,Number of Sears stores in the United States 2011 - 2017.",FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,"Yes, in the Summary of the chart  it's written,This statistic shows the number of smartphone users in the united from 2009 to 2017 .","Yes, in the Summary of the chart  it's written,, . In 2017 , the coal-mining factory had approximately 25 million people in the united .",,FALSE,FALSE,,TRUE,TRUE,,,
3X2YVV51PUBFK3G46Y10I6O0OBBW1F,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:24 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:24 PDT 2020,,,30OG32W0SVJR4UZWGNATIRQPWW0ENI,A23BGNP50WTKI2,Submitted,Wed Aug 26 11:52:27 PDT 2020,Wed Aug 26 11:53:13 PDT 2020,Wed Sep 02 11:53:13 PDT 2020,,,,46,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/247.png,"This statistic gives information on the internet penetration rate in Argentina from 2017 to 2023 . In 2017 , 77 % of the Singaporean population were using the internet . In 2023 , this figure is projected to grow 94 % .",This line chart has an x axis representing Year and a y axis representing Share of population with a total of 7 data points. The chart has one significant trend. This trend is positive which exists from 2023 to 2017.,"This statistic gives information on the internet penetration rate in singapore from 2017 to 2023 . In 2017 , 53 percent of the Singaporean population were using the internet . In 2023 , this figure is projected to grow to 82 percent .","This statistic provides information on internet user penetration in Argentina from 2017 to 2023 . In 2017 , 77 percent of the population in Argentina were accessing the internet . This figure is projected to grow to 94 percent by 2023 .",Argentina : internet user penetration 2017 to 2023,incorrect explanation and figures,correct,incorrect explanation and figures,incorrect explanation and figures,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect explanation and figures,incorrect explanation and figures,incorrect explanation and figures,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3Z56AA6EK47EMDNN827U44DQYLA6MV,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,3DOCMVPBTOMVY0C99MDC8EKYAVDNN6,A62KN411BOEU8,Submitted,Thu Aug 27 08:34:39 PDT 2020,Thu Aug 27 08:38:24 PDT 2020,Thu Sep 03 08:38:24 PDT 2020,,,,225,0% (0/2),0% (0/2),0% (0/2),https://chart2text.s3.amazonaws.com/247.png,"This statistic gives information on the internet penetration rate in Argentina from 2017 to 2023 . In 2017 , 77 % of the Singaporean population were using the internet . In 2023 , this figure is projected to grow 94 % .",This line chart has an x axis representing Year and a y axis representing Share of population with a total of 7 data points. The chart has one significant trend. This trend is positive which exists from 2023 to 2017.,"This statistic gives information on the internet penetration rate in singapore from 2017 to 2023 . In 2017 , 53 percent of the Singaporean population were using the internet . In 2023 , this figure is projected to grow to 82 percent .","This statistic provides information on internet user penetration in Argentina from 2017 to 2023 . In 2017 , 77 percent of the population in Argentina were accessing the internet . This figure is projected to grow to 94 percent by 2023 .",Argentina : internet user penetration 2017 to 2023,I AM NOT SO SURE,WAS GOOD,FELT IT WAS CONCISE,WAS GOOD IT WAS INFORMATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,YES,NOT SURE,FELT YES,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,
